,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Day,Month,Year,distance
260,30.0,4.7,1.0,1.0,1,3,3,0.0,0.0,1.0,29,2,3,2022,20.253686339517657
261,22.0,4.7,2.0,4.0,2,2,3,0.0,0.0,2.0,15,4,4,2022,17.076258901182708
262,36.0,4.7,1.0,2.0,0,4,4,1.0,0.0,1.0,30,9,3,2022,7.790362124533636
263,23.0,4.8,4.0,4.0,0,2,4,1.0,0.0,1.0,28,12,3,2022,19.76218981785956
264,22.0,4.8,2.0,1.0,2,1,4,1.0,0.0,1.0,19,1,4,2022,3.0250598092769923
265,29.0,4.5,3.0,1.0,2,3,4,1.0,0.0,1.0,15,18,2,2022,19.83956144193532
266,34.0,4.9,3.0,4.0,0,4,4,3.0,1.0,2.0,50,23,3,2022,17.075594401072465
267,38.0,4.1,2.0,3.0,0,4,4,1.0,1.0,1.0,41,5,3,2022,1.5527001159062177
268,35.0,5.0,1.0,2.0,0,2,4,1.0,0.0,1.0,37,27,3,2022,11.007734763744619
269,38.0,4.7,5.0,4.0,2,1,3,1.0,0.0,1.0,28,19,3,2022,9.435201537430713
270,32.0,4.3,5.0,2.0,1,3,3,2.0,0.0,1.0,35,16,2,2022,10.280572823486368
271,20.0,4.5,4.0,4.0,2,4,4,1.0,0.0,1.0,27,2,3,2022,10.867300462045637
272,25.0,4.9,1.0,4.0,0,4,4,2.0,0.0,1.0,43,2,3,2022,12.41768756419937
273,29.0,4.5,1.0,1.0,2,3,3,0.0,0.0,1.0,12,5,4,2022,8.937860881830986
274,32.0,4.7,3.0,4.0,2,3,3,1.0,0.0,1.0,31,13,2,2022,6047.919477618645
275,39.0,4.1,5.0,4.0,1,1,4,2.0,0.0,1.0,39,14,2,2022,20.44292976252901
276,31.0,4.4,2.0,4.0,0,4,4,1.0,0.0,2.0,47,20,3,2022,16.660108123692734
277,37.0,4.5,1.0,1.0,0,4,4,1.0,0.0,2.0,26,11,3,2022,7.601385733165002
278,36.0,4.9,5.0,2.0,2,2,2,1.0,0.0,1.0,31,18,2,2022,13.183763612802506
279,37.0,3.8,3.0,4.0,1,2,4,1.0,0.0,1.0,42,4,4,2022,20.856833724898244
280,30.0,4.7,2.0,4.0,2,3,3,0.0,0.0,2.0,12,5,3,2022,16612.23905461284
281,38.0,4.9,5.0,3.0,2,2,3,1.0,0.0,1.0,25,9,3,2022,6.232373004508207
282,37.0,4.4,3.0,4.0,0,1,4,1.0,0.0,1.0,39,18,2,2022,11.904865487130733
283,21.0,4.9,1.0,1.0,2,4,3,1.0,0.0,1.0,21,20,3,2022,13.682164847733418
284,35.0,4.9,1.0,2.0,2,3,2,0.0,0.0,1.0,18,26,3,2022,4.469362226704669
285,22.0,4.8,3.0,4.0,1,2,3,1.0,0.0,2.0,22,29,3,2022,13.406355455305173
286,28.0,4.8,1.0,1.0,0,4,4,1.0,0.0,1.0,23,1,3,2022,3.0736440277233705
287,39.0,4.0,2.0,2.0,0,1,4,0.0,0.0,1.0,48,18,3,2022,20.2065815105083
288,29.0,4.5,4.0,1.0,1,2,3,0.0,0.0,2.0,13,31,3,2022,12.419724873245672
289,39.0,4.6,3.0,3.0,2,1,4,1.0,0.0,1.0,32,30,3,2022,3.10480371051839
290,25.0,4.9,3.0,4.0,2,2,2,0.0,0.0,2.0,16,6,3,2022,20.206316416481208
291,34.0,5.0,5.0,2.0,2,2,2,0.0,0.0,2.0,19,5,3,2022,4.674151774555243
292,22.0,4.8,6.0,1.0,1,1,4,1.0,0.0,1.0,18,26,3,2022,3.1053699758611257
293,27.0,5.0,4.0,4.0,0,4,4,1.0,0.0,1.0,27,16,2,2022,10.44439086222839
294,28.0,4.5,6.0,2.0,0,1,4,1.0,0.0,2.0,25,12,3,2022,10.710903359654141
295,32.0,5.0,2.0,2.0,2,1,3,1.0,0.0,1.0,31,1,3,2022,4.674393132741266
296,30.0,4.7,1.0,4.0,2,1,3,1.0,0.0,1.0,39,4,4,2022,16.60127679034639
297,27.0,4.6,6.0,2.0,0,2,4,0.0,0.0,1.0,20,16,3,2022,10.756697879102664
298,35.0,3.9,4.0,4.0,1,2,4,2.0,0.0,1.0,38,29,3,2022,12.236561539555195
299,22.0,4.6,4.0,1.0,1,4,4,1.0,0.0,1.0,19,5,3,2022,4.66365822992199
300,35.0,4.7,6.0,4.0,2,1,2,1.0,0.0,1.0,17,17,2,2022,4.717601092054723
301,30.0,4.6,5.0,1.0,0,4,4,0.0,0.0,2.0,24,13,3,2022,1.514804895193716
302,39.0,4.8,1.0,3.0,2,1,3,1.0,0.0,2.0,26,13,3,2022,3.1089883297664818
303,33.0,4.8,3.0,2.0,2,3,4,1.0,0.0,1.0,28,3,4,2022,9.219905581617374
304,20.0,4.7,3.0,2.0,2,2,3,1.0,0.0,2.0,16,23,3,2022,12.256687342592544
305,20.0,4.7,1.0,2.0,2,4,4,0.0,0.0,2.0,17,1,3,2022,4.717601092054723
306,34.0,4.2,4.0,1.0,0,2,4,0.0,0.0,2.0,24,13,3,2022,9.326940869812669
307,22.0,4.7,4.0,2.0,0,3,4,1.0,0.0,1.0,24,29,3,2022,10.881431823102693
308,37.0,4.3,2.0,3.0,2,3,3,1.0,0.0,1.0,34,15,3,2022,2.980249384918674
309,20.0,4.8,5.0,1.0,1,2,4,1.0,0.0,2.0,16,9,3,2022,1.530259489433465
310,33.0,4.9,4.0,1.0,1,1,4,1.0,0.0,1.0,26,5,4,2022,7.601614738321658
311,21.0,5.0,1.0,2.0,1,1,4,1.0,0.0,1.0,25,2,4,2022,19.660943947619387
312,33.0,4.6,1.0,2.0,0,3,4,2.0,0.0,1.0,49,10,3,2022,10.60241776436213
313,24.0,4.6,4.0,2.0,2,2,2,0.0,0.0,2.0,24,23,3,2022,12.419602041029952
314,36.0,4.7,3.0,3.0,2,3,3,2.0,0.0,1.0,32,13,3,2022,3.145067434621583
315,30.0,4.6,6.0,2.0,0,4,4,1.0,0.0,1.0,26,7,3,2022,4.588898780684235
316,32.0,4.9,3.0,1.0,1,4,3,1.0,0.0,1.0,24,18,3,2022,13.829931792650669
317,28.0,4.6,2.0,4.0,2,1,2,0.0,0.0,1.0,16,31,3,2022,19.975808791438837
318,21.0,4.7,4.0,4.0,2,1,3,1.0,0.0,1.0,27,4,4,2022,19.373745834955248
319,39.0,4.9,1.0,3.0,0,1,4,1.0,0.0,1.0,25,17,2,2022,3.052706857073804
320,32.0,4.7,5.0,1.0,0,1,4,0.0,0.0,1.0,26,26,3,2022,3.10480371051839
321,20.0,4.5,3.0,4.0,1,4,3,1.0,0.0,2.0,25,28,3,2022,9.178605957041263
322,30.0,4.7,1.0,1.0,0,3,4,1.0,0.0,1.0,26,5,3,2022,4.717601092054723
323,36.0,5.0,1.0,1.0,2,3,3,1.0,0.0,2.0,15,15,3,2022,1.4901538808202177
324,28.0,4.8,6.0,1.0,1,4,3,1.0,0.0,2.0,18,17,3,2022,3.1053645449071565
325,32.0,4.5,1.0,4.0,0,4,4,1.0,0.0,1.0,30,9,3,2022,7.661250453808475
326,39.0,4.4,5.0,4.0,1,1,3,1.0,0.0,1.0,46,2,4,2022,17.076258901182708
327,30.0,4.7,4.0,1.0,0,1,4,1.0,0.0,1.0,24,29,3,2022,16.721430138856057
328,32.0,4.4,3.0,2.0,0,1,4,1.0,0.0,1.0,37,5,3,2022,6.128419378458112
329,23.0,4.6,4.0,4.0,0,2,4,1.0,0.0,1.0,27,29,3,2022,13.61087757567187
330,21.0,4.8,4.0,2.0,2,4,3,1.0,0.0,1.0,27,5,3,2022,6.118630884411828
331,31.0,4.2,4.0,2.0,2,3,2,1.0,0.0,1.0,32,5,3,2022,9.074342229264849
332,37.0,4.6,2.0,3.0,2,4,2,1.0,0.0,2.0,28,13,3,2022,3.0589506421329244
333,20.0,4.5,3.0,4.0,0,1,4,1.0,0.0,1.0,29,3,3,2022,7.60187028254755
334,28.0,4.5,3.0,1.0,0,2,4,1.0,0.0,1.0,27,3,3,2022,1.4899271643867567
335,22.0,4.9,5.0,1.0,1,2,4,0.0,0.0,1.0,11,24,3,2022,1.5545816630915406
336,20.0,4.7,5.0,2.0,1,4,4,1.0,0.0,2.0,13,15,3,2022,9.219708856173831
337,34.0,4.8,4.0,1.0,1,4,3,1.0,0.0,1.0,27,12,3,2022,19.618968653878404
338,38.0,4.8,4.0,3.0,1,2,3,1.0,0.0,1.0,25,13,3,2022,6.2092598820424385
339,30.0,4.7,,,3,1,3,1.0,0.0,1.0,26,2,3,2022,20.182634488293992
340,32.0,4.5,5.0,3.0,2,4,4,1.0,0.0,1.0,27,5,4,2022,6.036244196933848
341,34.0,4.9,6.0,1.0,2,2,3,1.0,0.0,1.0,26,2,3,2022,16.853347148215562
342,33.0,3.9,4.0,2.0,2,3,2,1.0,0.0,1.0,32,8,3,2022,13.612594236926364
343,34.0,4.5,4.0,1.0,1,3,4,1.0,0.0,1.0,25,21,3,2022,3.025144329113472
344,32.0,4.6,2.0,4.0,2,3,4,1.0,0.0,1.0,32,24,3,2022,4.717601092054723
345,30.0,4.7,6.0,1.0,1,1,3,2.0,1.0,1.0,42,20,3,2022,10.86743475093766
346,34.0,4.7,6.0,4.0,0,1,4,1.0,0.0,1.0,29,11,3,2022,7.772523200443599
347,26.0,4.6,5.0,4.0,1,4,3,0.0,0.0,1.0,32,10,3,2022,10.64143695507064
348,31.0,4.0,5.0,1.0,0,1,4,1.0,0.0,1.0,35,12,3,2022,12.4206925399653
349,39.0,4.8,6.0,3.0,0,1,4,1.0,0.0,1.0,27,19,3,2022,6.081185877714354
350,27.0,4.8,6.0,1.0,1,3,4,0.0,0.0,1.0,15,15,2,2022,1.5725337292863206
351,32.0,5.0,5.0,4.0,2,4,3,1.0,0.0,2.0,27,9,3,2022,7.6833552999308585
352,32.0,4.5,2.0,2.0,0,3,4,1.0,0.0,1.0,30,13,2,2022,7.568033295671713
353,39.0,4.1,6.0,2.0,0,2,4,1.0,0.0,1.0,32,27,3,2022,10.564540523828766
354,36.0,4.8,2.0,1.0,2,3,2,0.0,0.0,1.0,25,21,3,2022,1.5323350156093773
355,37.0,4.1,4.0,2.0,0,4,4,1.0,0.0,1.0,38,15,3,2022,4.657133018843544
356,37.0,4.8,1.0,4.0,1,3,3,1.0,0.0,1.0,26,26,3,2022,9.054052950169236
357,38.0,3.7,2.0,4.0,1,3,4,1.0,0.0,1.0,31,25,3,2022,16.853347148215562
358,28.0,4.7,2.0,3.0,2,1,3,1.0,0.0,1.0,28,1,3,2022,3.018226484999582
359,34.0,3.8,2.0,2.0,1,3,3,0.0,0.0,1.0,31,10,3,2022,16.852118690780152
360,32.0,4.9,5.0,1.0,1,4,4,1.0,0.0,1.0,29,27,3,2022,17.07490429604153
361,22.0,4.7,4.0,1.0,1,4,4,0.0,0.0,2.0,17,11,3,2022,8.937527873529593
362,31.0,4.0,4.0,2.0,0,1,4,3.0,1.0,1.0,45,14,2,2022,13.620357163029286
363,27.0,4.0,3.0,2.0,0,3,4,1.0,0.0,1.0,34,29,3,2022,12.434585525065135
364,29.0,4.9,4.0,4.0,1,1,3,0.0,0.0,1.0,24,20,3,2022,17.137487720369034
365,38.0,4.8,3.0,4.0,0,3,4,3.0,0.0,1.0,44,28,3,2022,9.348325936764757
366,35.0,4.8,5.0,4.0,2,2,4,2.0,0.0,1.0,36,1,4,2022,7.601874226721306
367,31.0,4.9,6.0,4.0,0,3,4,0.0,0.0,1.0,28,3,4,2022,4.657654937060371
368,30.0,4.3,4.0,2.0,1,1,3,2.0,0.0,1.0,37,6,3,2022,13.970007989573654
369,24.0,4.9,1.0,2.0,1,2,4,0.0,0.0,2.0,10,3,4,2022,9.435201537430713
370,33.0,4.8,2.0,1.0,2,1,4,0.0,0.0,2.0,23,10,3,2022,13.830053479838757
371,29.0,4.6,3.0,1.0,0,3,4,0.0,0.0,1.0,22,18,2,2022,10.278596687704232
372,38.0,4.6,2.0,3.0,2,2,3,1.0,0.0,1.0,26,17,3,2022,6.117761953594076
373,26.0,4.9,3.0,4.0,0,1,4,1.0,0.0,1.0,34,13,3,2022,9.056095962461821
374,39.0,4.8,3.0,2.0,2,4,3,0.0,0.0,1.0,26,17,3,2022,6.290134677634678
375,24.0,4.5,1.0,1.0,0,2,4,1.0,0.0,1.0,21,16,3,2022,17.29786575291325
376,34.0,4.2,2.0,1.0,0,3,4,1.0,0.0,1.0,28,21,3,2022,9.193093962702367
377,26.0,4.7,4.0,1.0,2,2,4,0.0,0.0,1.0,14,9,3,2022,8.942954308598857
378,35.0,4.7,5.0,2.0,2,3,4,1.0,0.0,1.0,17,3,3,2022,6.050551152463514
379,36.0,4.2,3.0,2.0,0,1,4,1.0,0.0,1.0,37,1,4,2022,4.657579589646416
380,24.0,2.6,6.0,1.0,1,1,4,1.0,1.0,1.0,42,6,4,2022,16.660108123692734
381,30.0,4.7,6.0,2.0,0,2,4,0.0,0.0,2.0,17,10,3,2022,11.007734763744619
382,33.0,4.3,5.0,2.0,1,3,4,1.0,0.0,1.0,34,2,4,2022,16.826241648658563
383,26.0,4.6,4.0,2.0,1,4,4,1.0,0.0,1.0,25,14,2,2022,16.78788895084062
384,32.0,5.0,4.0,4.0,1,4,3,1.0,0.0,2.0,30,4,3,2022,17.07425677879506
385,37.0,4.9,1.0,4.0,0,3,4,2.0,0.0,1.0,48,20,3,2022,13.403654333870259
386,26.0,4.9,2.0,1.0,2,1,3,1.0,0.0,1.0,18,12,2,2022,20.285402098848916
387,31.0,4.8,2.0,1.0,1,1,3,0.0,0.0,1.0,28,27,3,2022,20.253518127453454
388,37.0,4.6,2.0,2.0,1,4,4,1.0,0.0,2.0,26,10,3,2022,13.970759660747298
389,26.0,4.7,6.0,4.0,2,1,3,0.0,0.0,2.0,16,6,3,2022,16.827472773146546
390,37.0,4.8,5.0,4.0,0,3,4,0.0,0.0,1.0,25,7,3,2022,4.537571350180904
391,22.0,4.6,6.0,4.0,2,1,4,0.0,0.0,1.0,22,4,4,2022,20.44292976252901
392,21.0,4.4,4.0,1.0,0,1,4,0.0,0.0,1.0,15,3,4,2022,4.56092627806632
393,22.0,4.0,3.0,1.0,0,2,4,1.0,0.0,2.0,28,13,3,2022,1.5524082366564882
394,38.0,4.5,4.0,1.0,1,3,4,1.0,0.0,2.0,20,28,3,2022,1.5524171512663978
395,28.0,4.0,2.0,3.0,0,4,4,1.0,0.0,1.0,32,15,3,2022,6.208681984040334
396,29.0,4.7,3.0,4.0,1,3,3,0.0,0.0,2.0,17,4,4,2022,20.44292976252901
397,31.0,4.9,5.0,3.0,1,1,4,1.0,0.0,1.0,38,28,3,2022,6.058919182290554
398,24.0,4.8,5.0,1.0,2,2,3,0.0,0.0,1.0,14,1,3,2022,3.040570257157571
399,33.0,4.8,4.0,2.0,1,4,4,1.0,0.0,1.0,26,13,3,2022,6.290134677634678
400,26.0,4.9,3.0,4.0,0,2,4,1.0,0.0,1.0,30,2,4,2022,13.788957415778432
401,30.0,4.7,4.0,1.0,1,3,3,1.0,0.0,1.0,28,4,4,2022,12.074377562048717
402,20.0,4.7,5.0,4.0,1,2,3,1.0,0.0,1.0,29,15,3,2022,7.790401204068435
403,29.0,4.8,4.0,1.0,1,4,3,0.0,0.0,2.0,12,6,4,2022,19.762382255532415
404,32.0,4.0,4.0,2.0,0,4,4,3.0,1.0,2.0,49,23,3,2022,10.86736612025195
405,20.0,4.9,1.0,2.0,0,3,4,1.0,0.0,1.0,42,25,3,2022,16.659917302375856
406,26.0,5.0,3.0,2.0,2,3,2,1.0,0.0,2.0,24,27,3,2022,10.867138302160235
407,38.0,4.8,5.0,4.0,2,4,4,1.0,0.0,1.0,46,25,3,2022,16.721157280760078
408,34.0,4.6,3.0,3.0,2,3,2,1.0,0.0,2.0,27,17,2,2022,6.1765766119532595
409,27.0,4.5,2.0,1.0,1,2,4,0.0,0.0,1.0,13,3,4,2022,2.9795000083815664
410,29.0,5.0,4.0,4.0,1,1,4,1.0,0.0,1.0,25,12,2,2022,10.593374354489539
411,24.0,4.9,4.0,4.0,2,1,4,1.0,0.0,2.0,24,4,4,2022,19.761066328271667
412,21.0,4.9,5.0,1.0,1,4,4,0.0,0.0,1.0,12,5,3,2022,1.512584768578813
413,33.0,4.4,4.0,1.0,0,1,4,1.0,0.0,1.0,24,13,2,2022,1.465185811092148
414,35.0,4.7,3.0,4.0,1,3,4,1.0,0.0,1.0,29,1,3,2022,9.055898607911567
415,35.0,4.7,2.0,1.0,2,2,3,1.0,0.0,1.0,18,31,3,2022,12.46418980459395
416,30.0,4.7,,,3,2,3,1.0,0.0,1.0,20,18,2,2022,17744.205087171253
417,30.0,4.7,2.0,2.0,0,4,4,0.0,0.0,1.0,13,28,3,2022,4.663432062512783
418,29.0,4.8,5.0,1.0,1,1,4,1.0,0.0,1.0,23,6,4,2022,10.707345040407779
419,21.0,4.9,4.0,1.0,0,4,4,1.0,0.0,1.0,19,23,3,2022,12.25607644546856
420,29.0,4.6,4.0,4.0,0,3,4,1.0,0.0,2.0,29,4,4,2022,17.078934089495423
421,22.0,4.7,6.0,4.0,0,2,4,0.0,0.0,1.0,24,20,3,2022,13.97320677313832
422,30.0,4.7,,,1,1,3,0.0,0.0,2.0,27,7,3,2022,6.217689154531195
423,24.0,4.4,5.0,4.0,2,3,3,0.0,0.0,1.0,40,18,2,2022,11.904942936168032
424,23.0,4.9,2.0,3.0,2,2,3,0.0,0.0,1.0,22,11,3,2022,1.5544659606027853
425,27.0,4.6,4.0,3.0,2,1,3,1.0,0.0,2.0,12,13,3,2022,1.5522933461656467
426,33.0,4.1,3.0,2.0,0,1,4,1.0,0.0,1.0,43,10,3,2022,12.464528059716645
427,35.0,4.6,4.0,2.0,2,3,3,1.0,0.0,1.0,26,2,3,2022,16.902495928547932
428,21.0,4.7,4.0,2.0,1,4,3,0.0,0.0,1.0,27,24,3,2022,4.674318760489688
429,39.0,4.4,1.0,1.0,0,3,4,2.0,0.0,1.0,35,23,3,2022,13.969606427684226
430,34.0,4.8,4.0,1.0,2,1,3,1.0,0.0,1.0,27,26,3,2022,7.761160094159413
431,29.0,4.9,5.0,3.0,0,1,4,1.0,0.0,2.0,27,15,3,2022,6.08138911667686
432,20.0,4.7,1.0,1.0,1,4,3,0.0,0.0,1.0,17,19,3,2022,3.059709961318304
433,20.0,4.8,3.0,1.0,0,1,4,0.0,0.0,2.0,17,12,2,2022,11.007734763744619
434,30.0,4.7,6.0,1.0,1,1,4,0.0,0.0,1.0,15,24,3,2022,9.054052950169236
435,37.0,4.7,1.0,4.0,2,4,3,1.0,0.0,1.0,39,12,2,2022,19.087110814122113
436,39.0,4.6,2.0,4.0,1,1,4,1.0,0.0,1.0,25,15,3,2022,4.537860442229112
437,26.0,5.0,6.0,2.0,0,1,4,1.0,0.0,1.0,18,4,4,2022,16.903843893840016
438,32.0,4.9,5.0,2.0,0,3,4,3.0,1.0,2.0,48,18,2,2022,12.58026782240096
439,21.0,4.7,1.0,1.0,2,1,3,0.0,0.0,1.0,28,10,3,2022,13.787860239172238
440,35.0,4.8,3.0,1.0,2,2,3,0.0,0.0,1.0,29,13,3,2022,3.1051337352345962
441,39.0,4.6,3.0,2.0,2,4,4,0.0,0.0,2.0,32,11,3,2022,4.527261449200269
442,39.0,5.0,5.0,1.0,0,3,4,1.0,0.0,1.0,41,2,3,2022,20.18379902594911
443,27.0,4.9,5.0,4.0,0,1,4,2.0,0.0,1.0,39,18,2,2022,10.924204662087165
444,33.0,4.8,1.0,2.0,2,1,3,0.0,0.0,1.0,16,7,3,2022,4.656945385949658
445,33.0,4.8,1.0,4.0,0,3,4,3.0,0.0,1.0,48,10,3,2022,19.976712110349872
446,37.0,4.7,5.0,2.0,1,4,4,0.0,0.0,1.0,40,6,4,2022,10.868263117988304
447,20.0,4.6,2.0,1.0,1,1,4,0.0,0.0,2.0,11,3,3,2022,3.11625365633879
448,20.0,4.6,6.0,4.0,2,4,4,1.0,0.0,2.0,19,12,2,2022,12.58026782240096
449,31.0,4.2,5.0,4.0,1,1,3,1.0,0.0,2.0,35,10,3,2022,10.72487928947891
450,27.0,4.6,6.0,3.0,2,4,2,0.0,0.0,1.0,16,7,3,2022,3.1161417126178717
451,37.0,4.9,1.0,2.0,1,1,3,0.0,0.0,2.0,15,9,3,2022,7.573467821949986
452,34.0,4.4,2.0,4.0,2,4,3,1.0,0.0,2.0,31,5,3,2022,7.762944133594471
453,25.0,4.7,1.0,1.0,1,2,4,0.0,0.0,2.0,11,17,3,2022,9.348114492435203
454,37.0,4.7,5.0,1.0,0,3,4,1.0,0.0,2.0,22,17,2,2022,7.6315119039786525
455,23.0,4.7,2.0,1.0,1,3,3,1.0,0.0,1.0,16,14,2,2022,10.92374498616851
456,27.0,5.0,1.0,3.0,0,1,4,0.0,0.0,1.0,24,5,3,2022,6.217824017921914
457,36.0,4.7,5.0,1.0,2,2,2,0.0,0.0,2.0,16,11,3,2022,3.073618468414652
458,30.0,4.3,4.0,4.0,0,2,4,1.0,0.0,1.0,42,18,3,2022,20.853653606522226
459,20.0,4.9,5.0,3.0,1,1,4,1.0,0.0,1.0,31,11,2,2022,1.5725337292863206
460,28.0,4.7,1.0,4.0,1,2,3,1.0,0.0,1.0,31,14,3,2022,10.906379593113522
461,36.0,4.0,4.0,1.0,0,4,4,0.0,0.0,1.0,33,30,3,2022,3.145067434621583
462,20.0,4.7,2.0,1.0,2,1,3,1.0,0.0,1.0,16,17,3,2022,7.7618394221539715
463,22.0,4.7,4.0,1.0,0,4,4,1.0,0.0,1.0,16,6,4,2022,16.85361872985407
464,28.0,4.7,3.0,2.0,1,4,4,1.0,0.0,1.0,25,25,3,2022,17.097073943177282
465,34.0,4.8,5.0,1.0,2,4,2,1.0,0.0,1.0,18,5,4,2022,1.5202925485979668
466,25.0,4.8,4.0,2.0,1,1,3,0.0,0.0,1.0,26,14,3,2022,16.660108123692734
467,38.0,5.0,3.0,4.0,1,3,3,1.0,0.0,1.0,34,15,2,2022,7.6315206377383635
468,34.0,3.5,4.0,2.0,2,2,4,1.0,0.0,1.0,32,31,3,2022,11.917680464391392
469,24.0,4.9,4.0,4.0,1,1,4,0.0,0.0,1.0,22,20,3,2022,16.65997912906346
470,33.0,4.6,4.0,4.0,0,2,4,2.0,1.0,2.0,50,12,3,2022,13.583086214934681
471,21.0,4.6,2.0,3.0,1,2,3,1.0,0.0,2.0,16,17,2,2022,3.027096857241899
472,25.0,4.6,2.0,2.0,0,1,4,0.0,0.0,1.0,23,15,2,2022,9.081116432460675
473,23.0,4.9,4.0,3.0,0,4,4,1.0,0.0,1.0,19,5,4,2022,6.058848944529893
474,34.0,4.9,2.0,1.0,1,2,4,1.0,0.0,1.0,25,17,2,2022,7.325299567376928
475,25.0,4.7,1.0,2.0,2,2,3,1.0,0.0,1.0,37,31,3,2022,10.757050667280218
476,28.0,4.9,3.0,1.0,2,1,2,0.0,0.0,1.0,10,12,2,2022,13.48132821110772
477,34.0,3.7,2.0,4.0,1,4,3,1.0,0.0,1.0,34,27,3,2022,16.852086415672474
478,24.0,4.5,2.0,1.0,1,3,3,1.0,0.0,1.0,14,8,3,2022,16.3815985933698
479,31.0,5.0,5.0,4.0,1,4,4,1.0,0.0,1.0,26,28,3,2022,9.314044193380468
480,38.0,4.6,3.0,4.0,1,4,3,1.0,0.0,1.0,30,21,3,2022,9.176247492588644
481,32.0,4.8,6.0,2.0,1,4,4,0.0,0.0,1.0,17,16,2,2022,13.216577965789263
482,28.0,5.0,3.0,2.0,0,4,4,0.0,0.0,1.0,29,14,2,2022,13.73595371215514
483,29.0,4.5,1.0,2.0,0,1,4,1.0,0.0,1.0,37,31,3,2022,13.406000552536547
484,28.0,4.8,3.0,4.0,2,1,2,0.0,0.0,1.0,23,16,3,2022,20.177742451193726
485,39.0,4.8,4.0,4.0,1,1,4,1.0,0.0,1.0,30,5,3,2022,7.771834302405156
486,39.0,4.8,4.0,4.0,1,4,3,1.0,0.0,1.0,29,12,3,2022,11.007734763744619
487,26.0,4.8,4.0,1.0,2,4,3,0.0,0.0,1.0,14,26,3,2022,3.0253327061731827
488,33.0,4.8,2.0,1.0,2,4,2,1.0,0.0,1.0,28,24,3,2022,4.539068203248832
489,37.0,4.9,3.0,4.0,1,1,3,0.0,0.0,1.0,27,11,2,2022,4.494246018082183
490,30.0,4.7,,,3,1,3,0.0,0.0,1.0,24,1,3,2022,9.316238098535816
491,24.0,4.6,3.0,1.0,0,2,4,1.0,0.0,1.0,16,27,3,2022,14.02247678645175
492,36.0,5.0,3.0,4.0,0,3,4,2.0,0.0,1.0,43,14,2,2022,12.209917964427541
493,22.0,4.7,1.0,2.0,0,2,4,3.0,0.0,1.0,44,4,3,2022,13.631282080461437
494,21.0,4.6,2.0,2.0,0,3,4,1.0,0.0,1.0,22,30,3,2022,4.6106137050519
495,29.0,5.0,4.0,1.0,1,4,3,1.0,0.0,2.0,16,21,3,2022,7.601368938115055
496,33.0,4.7,1.0,1.0,2,1,3,1.0,0.0,1.0,18,5,4,2022,3.10513147754577
497,27.0,4.1,2.0,1.0,0,1,4,0.0,0.0,1.0,16,11,3,2022,3.018828463384802
498,30.0,4.7,4.0,2.0,0,1,4,0.0,0.0,1.0,24,12,3,2022,19.97591692313584
499,30.0,4.2,5.0,4.0,1,4,4,1.0,0.0,1.0,46,6,4,2022,10.641490945494457
500,22.0,4.8,6.0,2.0,0,4,4,0.0,0.0,1.0,26,6,4,2022,12.58026782240096
501,20.0,4.9,2.0,2.0,1,1,3,1.0,0.0,2.0,17,2,4,2022,10.906379593113522
502,31.0,4.4,3.0,4.0,0,4,4,1.0,0.0,1.0,44,12,3,2022,10.86743475093766
503,36.0,4.6,1.0,2.0,2,1,3,1.0,0.0,1.0,17,28,3,2022,4.561267998363487
504,39.0,4.9,4.0,4.0,0,2,4,2.0,0.0,2.0,43,14,3,2022,11.917680464391392
505,32.0,4.7,1.0,1.0,0,3,4,1.0,0.0,1.0,41,31,3,2022,16.903235903520294
506,23.0,4.2,4.0,2.0,0,1,4,0.0,0.0,1.0,34,16,3,2022,11.007734763744619
507,30.0,3.8,4.0,4.0,2,4,3,1.0,1.0,1.0,40,18,3,2022,12.161642370388376
508,26.0,4.7,4.0,1.0,2,3,3,0.0,0.0,2.0,16,5,3,2022,3.0249963435107636
509,30.0,4.7,5.0,3.0,1,4,4,1.0,0.0,1.0,23,9,3,2022,1.5545020843143542
510,21.0,4.9,2.0,3.0,2,4,4,0.0,0.0,2.0,13,13,3,2022,1.5204319193289748
511,23.0,4.6,2.0,2.0,2,1,3,1.0,0.0,1.0,29,21,3,2022,4.674341511233819
512,22.0,4.9,3.0,3.0,1,3,4,1.0,0.0,1.0,24,3,3,2022,3.040537241644738
513,39.0,4.5,5.0,2.0,2,1,4,1.0,0.0,1.0,16,30,3,2022,4.561152427256569
514,32.0,4.1,2.0,4.0,1,1,3,1.0,0.0,1.0,34,24,3,2022,7.760937776419154
515,25.0,4.7,2.0,4.0,1,1,4,0.0,0.0,1.0,20,25,3,2022,16.388699354722633
516,30.0,5.0,1.0,3.0,1,2,4,1.0,0.0,1.0,28,30,3,2022,6.08144091176014
517,25.0,4.8,1.0,2.0,2,1,3,0.0,0.0,1.0,30,29,3,2022,20.182482607604825
518,26.0,4.7,2.0,1.0,2,2,3,0.0,0.0,1.0,14,6,4,2022,14.022136830289135
519,30.0,4.6,4.0,3.0,2,2,4,1.0,0.0,2.0,30,21,3,2022,6.232177403678717
520,31.0,4.3,4.0,1.0,0,1,4,1.0,0.0,1.0,25,11,2,2022,2.976598093374338
521,33.0,4.8,6.0,1.0,1,4,4,0.0,0.0,1.0,28,18,3,2022,12.10007905561433
