,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Day,Month,Year
263,23.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,,12,3,2022
264,22.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,,19,,1,4,2022
265,29.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,,18,2,2022
266,34.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,3.0,Yes,Urban,50,,23,3,2022
267,38.0,4.1,Stormy,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,41,,5,3,2022
268,35.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,,27,3,2022
269,38.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,,19,3,2022
270,32.0,4.3,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,35,,16,2,2022
271,20.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,,2,3,2022
272,25.0,4.9,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,43,,2,3,2022
273,29.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,,12,,5,4,2022
274,32.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,,13,2,2022
275,39.0,4.1,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,39,,14,2,2022
276,31.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,47,,20,3,2022
277,37.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,26,,11,3,2022
278,36.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,,18,2,2022
279,37.0,3.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,,4,4,2022
280,,,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,12,,5,3,2022
281,38.0,4.9,Cloudy,High,2,Snack,scooter,,No,Metropolitian,25,,9,3,2022
282,37.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,,18,2,2022
283,21.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,,21,,20,3,2022
284,35.0,4.9,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18,,26,3,2022
285,22.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,22,,29,3,2022
286,28.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,1,3,2022
287,39.0,4.0,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,48,,18,3,2022
288,29.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,13,,31,3,2022
289,39.0,4.6,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,,30,3,2022
290,25.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Urban,16,,6,3,2022
291,34.0,5.0,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,19,,5,3,2022
292,22.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,,26,3,2022
293,27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,,16,2,2022
294,28.0,4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,,12,3,2022
295,32.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,,1,3,2022
296,,,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,,4,4,2022
297,27.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,,16,3,2022
298,35.0,3.9,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,,29,3,2022
299,22.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,,5,3,2022
300,35.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,,17,2,2022
301,30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,24,,13,3,2022
302,39.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Urban,26,,13,3,2022
303,33.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,,3,4,2022
304,20.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,16,,23,3,2022
305,20.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,,1,3,2022
306,34.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,24,,13,3,2022
307,22.0,4.7,Windy,Medium,0,Meal,motorcycle,,No,Metropolitian,24,,29,3,2022
308,37.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,,15,3,2022
309,20.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,16,,9,3,2022
310,33.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,,5,4,2022
311,21.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,,2,4,2022
312,33.0,4.6,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,49,,10,3,2022
313,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,,23,3,2022
314,36.0,4.7,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,32,,13,3,2022
315,30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,,7,3,2022
316,32.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,,18,3,2022
317,28.0,4.6,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,,31,3,2022
318,21.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,,4,4,2022
319,39.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,,17,2,2022
320,32.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,,26,3,2022
321,20.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,25,,28,3,2022
322,,,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,,5,3,2022
323,36.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,15,,15,3,2022
324,28.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,18,,17,3,2022
325,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,,9,3,2022
326,39.0,4.4,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,,2,4,2022
327,30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,,29,3,2022
328,32.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,,5,3,2022
329,23.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,,29,3,2022
330,21.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,,27,,5,3,2022
331,31.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,,5,3,2022
332,37.0,4.6,Stormy,High,2,Buffet,electric_scooter,1.0,No,Urban,28,,13,3,2022
333,20.0,4.5,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,,3,3,2022
334,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,,3,3,2022
335,22.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,,24,3,2022
336,20.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,13,,15,3,2022
337,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,,12,3,2022
338,38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,,13,3,2022
339,,,,,3,Drinks,scooter,1.0,No,Metropolitian,26,,2,3,2022
340,32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,,5,4,2022
341,34.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,26,,2,3,2022
342,33.0,3.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,,8,3,2022
343,34.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,,21,3,2022
344,32.0,4.6,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,,24,3,2022
345,,,Sunny,Low,1,Drinks,scooter,2.0,Yes,Metropolitian,42,,20,3,2022
346,34.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,,11,3,2022
347,26.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,,10,3,2022
348,31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,,12,3,2022
349,39.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,,19,3,2022
350,27.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,,15,2,2022
351,32.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,27,,9,3,2022
352,32.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,,13,2,2022
353,39.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,,27,3,2022
354,36.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,,21,3,2022
355,37.0,4.1,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,,15,3,2022
356,37.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,,26,3,2022
357,38.0,3.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,,25,3,2022
358,28.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,,1,3,2022
359,34.0,3.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,,10,3,2022
360,32.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,,27,3,2022
361,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,,11,3,2022
362,31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,,14,2,2022
363,27.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,,29,3,2022
364,29.0,4.9,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,,20,3,2022
365,38.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,,28,3,2022
366,35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,,1,4,2022
367,31.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,,3,4,2022
368,30.0,4.3,Windy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,37,,6,3,2022
369,24.0,4.9,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,10,,3,4,2022
370,33.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,23,,10,3,2022
371,29.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,,18,2,2022
372,38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,,17,3,2022
373,26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,,13,3,2022
374,39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,,17,3,2022
375,24.0,4.5,Fog,Low,0,Snack,motorcycle,,No,Metropolitian,21,,16,3,2022
376,34.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,,21,3,2022
377,26.0,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,,9,3,2022
378,35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,,3,3,2022
379,36.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,,1,4,2022
380,24.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42,,6,4,2022
381,,,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,,10,3,2022
382,33.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,,2,4,2022
383,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,,14,2,2022
384,32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,,4,3,2022
385,37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,,20,3,2022
386,26.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,,12,2,2022
387,31.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,,27,3,2022
388,37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,,10,3,2022
389,26.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,16,,6,3,2022
390,37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,,7,3,2022
391,22.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,,4,4,2022
392,21.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,,3,4,2022
393,22.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,,13,3,2022
394,38.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,,28,3,2022
395,28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,,15,3,2022
396,29.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,17,,4,4,2022
397,31.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,,28,3,2022
398,24.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,,1,3,2022
399,33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,,13,3,2022
400,26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,,2,4,2022
401,,,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,,4,4,2022
402,20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,,15,3,2022
403,29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,,6,4,2022
404,32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,,23,3,2022
405,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,,25,3,2022
406,26.0,5.0,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Urban,24,,27,3,2022
407,38.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,46,,25,3,2022
408,34.0,4.6,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,27,,17,2,2022
409,27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,,3,4,2022
410,29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,,12,2,2022
411,24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,,4,4,2022
412,21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,,5,3,2022
413,33.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,,13,2,2022
414,35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,,1,3,2022
415,35.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,,31,3,2022
416,,,,,3,Snack,scooter,1.0,No,Metropolitian,20,,18,2,2022
417,,,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,13,,28,3,2022
418,29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,,6,4,2022
419,21.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,,23,3,2022
420,29.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,,4,4,2022
421,22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,,20,3,2022
422,,,,,1,Drinks,scooter,0.0,No,Urban,27,,7,3,2022
423,24.0,4.4,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,40,,18,2,2022
424,23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,,11,3,2022
425,27.0,4.6,Windy,High,2,Drinks,scooter,,No,Urban,12,,13,3,2022
426,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,,10,3,2022
427,35.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,,2,3,2022
428,21.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,,24,3,2022
429,39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,,23,3,2022
430,34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,,26,3,2022
431,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,,15,3,2022
432,20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,,19,3,2022
433,20.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,,12,2,2022
434,30.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,,24,3,2022
435,37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,,12,2,2022
436,39.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,,25,,15,3,2022
437,26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,,4,4,2022
438,32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,3.0,Yes,Urban,48,,18,2,2022
439,21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,,10,3,2022
440,35.0,4.8,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,29,,13,3,2022
441,39.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,,11,3,2022
442,39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,,2,3,2022
443,27.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,,18,2,2022
444,33.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,,7,3,2022
445,33.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48,,10,3,2022
446,37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,,6,4,2022
447,20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,,3,3,2022
448,20.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,19,,12,2,2022
449,31.0,4.2,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,35,,10,3,2022
450,27.0,4.6,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,,7,3,2022
451,37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,,9,3,2022
452,34.0,4.4,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,31,,5,3,2022
453,25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,,17,3,2022
454,37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,,17,2,2022
455,23.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,,16,,14,2,2022
456,27.0,5.0,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,,5,3,2022
457,36.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,16,,11,3,2022
458,30.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,,42,,18,3,2022
459,20.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,,11,2,2022
460,28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,,14,3,2022
461,36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33,,30,3,2022
462,20.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,,17,3,2022
463,22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,,6,4,2022
464,28.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,25,,25,3,2022
465,34.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,,5,4,2022
466,25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,,14,3,2022
467,38.0,5.0,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,,15,2,2022
468,34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,,31,3,2022
469,24.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,,20,3,2022
470,33.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,50,,12,3,2022
471,21.0,4.6,Stormy,High,1,Snack,scooter,1.0,No,Urban,16,,17,2,2022
472,25.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,,15,2,2022
473,23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,,5,4,2022
474,34.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,,17,2,2022
475,25.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,,31,3,2022
476,28.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,,12,2,2022
477,34.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,,27,3,2022
478,24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,,8,3,2022
479,31.0,5.0,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,,26,,28,3,2022
480,38.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,,21,3,2022
481,32.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,17,,16,2,2022
482,28.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,,14,2,2022
483,29.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,,31,3,2022
484,28.0,4.8,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,,16,3,2022
485,39.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,,5,3,2022
486,39.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,,12,3,2022
487,26.0,4.8,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,,26,3,2022
488,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,,24,3,2022
489,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,,11,2,2022
490,,,,,3,Drinks,scooter,0.0,No,Metropolitian,24,,1,3,2022
491,24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,,27,3,2022
492,36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,,14,2,2022
493,22.0,4.7,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,44,,4,3,2022
494,21.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,,30,3,2022
495,29.0,5.0,Windy,Low,1,Buffet,scooter,,No,Urban,16,,21,3,2022
496,33.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,,5,4,2022
497,27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,,11,3,2022
498,,,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,,12,3,2022
499,30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,,6,4,2022
500,22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,,6,4,2022
501,20.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,,2,4,2022
502,31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,,12,3,2022
503,36.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,,28,3,2022
504,39.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,43,,14,3,2022
505,32.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,,31,3,2022
506,23.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,,16,3,2022
507,30.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40,,18,3,2022
508,26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,16,,5,3,2022
509,,,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,23,,9,3,2022
510,21.0,4.9,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,13,,13,3,2022
511,23.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,,21,3,2022
512,22.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,,3,3,2022
513,39.0,4.5,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,16,,30,3,2022
514,32.0,4.1,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,,24,3,2022
515,25.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,,25,3,2022
516,30.0,5.0,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,,30,3,2022
517,25.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,30,,29,3,2022
518,26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,,6,4,2022
519,30.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Urban,30,,21,3,2022
520,31.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,,11,2,2022
521,33.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,,18,3,2022
522,20.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,,15,3,2022
523,36.0,4.3,Windy,Jam,1,Meal,scooter,1.0,No,Urban,33,,20,3,2022
524,20.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,,18,3,2022
525,,,,,3,Buffet,scooter,,No,Metropolitian,16,,3,3,2022
526,38.0,4.1,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38,,16,2,2022
527,37.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,,11,3,2022
528,28.0,5.0,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,40,,6,4,2022
